,eventimage,eventtitle,placename,cityname,eventstartdate,eventDescripton
1148,https://images.discotech.me/events/None/73e0b293-2591-4388-99cb-20796ff2ab10.jpg?auto=format%2Ccompress,Lake Brownies & Lemonade 2022,Lake Brownies & Lemonade,Las Vegas,"Friday, September 23, 2022 12:00 PM","Event Details
Lake Brownies & Lemonade is back with new dates for 2022! We’re taking over Lake Havasu with another fun filled weekend of day parties, night time concerts and some of our favorite artists."
1149,https://images.discotech.me/events/37218444/a0067284-3678-4ffd-b353-0d36f6fff1fa.jpeg?auto=format%2Ccompress,Lez Lee,Elia Beach Club,Las Vegas,"Friday, September 23, 2022 12:00 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 10 am
Lounge
8 GUESTS | $500.00 MIN
tables are located inside of our covered lower terrace area in proximaty of the bar and with full coverage from the sun.
Patio Daybed
8 GUESTS | $500.00 MIN
s are similar to our beach couches but instead of being in the sand the table is located just behind the sand on our patio deck. Tables are rectangle or square loungers with umbrellas placed between tables.
Patio Small
2 GUESTS | $500.00 MIN
Patio small tables are located around the perimeter of the pool on the patio. These are all in great locations and are recommended for smaller party sizes.
Daybed (Cabana Area)
8 GUESTS | $1,000.00 MIN
* Your reservation was made at 11:00AM , and due to our venue's demand, we recommend early arrival. After 1PM your table is at risk to be released for resale.
These Daybeds are located in our south cabana vip area. Daybeds are round and have ample shade provided from our natural palm trees.
Beach Couch
8 GUESTS | $1,200.00 MIN
* Guest must bring a printed copy of the email confirmation with scan-able ticket(s), valid photo I.D., and the credit card used to purchase the table
* Beach Couch and Beach Daybeds are some of our best located table areas. Located right on the sand beach of the venue and right in front of the walk in sand filled pool. Daybeds are either round or square with umbrellas located in the area of all beds.
Dance Floor
10 GUESTS | $1,500.00 MIN
tables are exactly what you would expect, they are right in the dance floor and directly in front of the DJ Booth. With enough room for up to 10 guests these tables will put you right in all the action.
Poolside Daybed
8 GUESTS | $1,500.00 MIN
* Your reservation was made at 11:00AM , and due to our venue's demand, we recommend early arrival. After 1PM your table is at risk to be released for resale.
* Poolside Daybeds are some of our best located table areas. Located right next to the pool all within close proximatey to the stage, these are 4 of the best tables in the venue. Daybeds are round with umbrellas located in the area of all beds.
VIP Daybed
8 GUESTS | $1,500.00 MIN
* VIP Daybeds are 2 of our best located table areas. With a slightly elevated patio right above the beach and unobstructed beach access. Located right in front of the walk in sand filled pool. Daybeds are square with umbrellas located in the area of all beds.
South Cabana
12 GUESTS | $2,000.00 MIN
* If applicable, all taxes are included if not specified.
* South Cabanas are located on the south end of the pool deck with a little bit more shade from natural palm trees. These are great if you want to hide from the sun. All cabanas come with refrigerators, tv's, and couches.
* Waitress, Busser, and security officer in your section to assist you for the night
East Cabanas
12 GUESTS | $2,500.00 MIN
* Artists and event subject to change without notice.
* East Cabans are located at the beach entrance area of the club with direct views of the DJ booth and only a few steps away from our sand beach and walk in pool entrance. All cabanas come with refridgerators, tv's, and counches.
* All juice and soda mixers included (excluding craft mixers, which can be purchased at an addition charge).
Premium Cabanas North
12 GUESTS | $3,000.00 MIN
* Processing fee is non-refundable under all circumstances.
* These are our largest and most luxurious cabanas. They are the closest cabanas to the DJ booth with great views of the DJ booth and pool. They are elevated approximately 2 to 3 feet above the rest of the pool deck. They come with refrigerators, T.V.'s, and a Large couch.
*The subtotal you prepay (excluding taxes, fees, and gratuity) will go toward a credit toward food and bottle service at your table the day of your reservation.
Cabanas North
12 GUESTS | $3,000.00 MIN
* Guest must arrive by time specified on ticket for guaranteed entry.
* These are some best and most luxurious cabanas. They have great views of the DJ booth with great views of the DJ booth and pool. They are also elevated approximately 2 to 3 feet above the rest of the pool deck.
* Table is yours for the entire day until 6pm closing unless released with your approval.
Stage
10 GUESTS | $20,000.00 MIN
* All Ticket/Table sales are final and nonrefundable.
* Stage tables are by request only and are our most exclusive area located right behind the dj booth.
* Expedited VIP Entry and admission to Elia Beach Club is complimentary with the purchase of a table"
1150,https://images.discotech.me/venue_template/None/41cd2778-e40e-4138-b1c7-538101383e76.jpg?auto=format%2Ccompress,Sapphire Pool Fridays,Sapphire Pool,Las Vegas,"Friday, September 23, 2022 12:00 PM",
1151,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Fridays,Legacy Club,Las Vegas,"Friday, September 23, 2022 2:00 PM",
1152,https://images.discotech.me/events/37197191/b66fb41e-1e65-4572-8cb9-58d1db24e946.png?auto=format%2Ccompress,Bad Bunny,Wynn Field Club,Las Vegas,"Friday, September 23, 2022 5:00 PM","Bottle Service
Bottle Menu Unavailable Floor Plan Unavailable
Table Reservations close at 3 pm
VIP Access
1 GUESTS | $250.00 MIN
Side Third Row
10 GUESTS | $3,000.00 MIN
Center Third Row
10 GUESTS | $3,500.00 MIN
Center Second Row
10 GUESTS | $4,000.00 MIN
Second Row
10 GUESTS | $4,000.00 MIN
Front Row
10 GUESTS | $5,000.00 MIN
Premium Front Row
12 GUESTS | $6,000.00 MIN
Large Second Row
15 GUESTS | $6,000.00 MIN"
1153,https://images.discotech.me/events/37136770/c57ef3d1-2391-4076-8dc8-cbf1732b0eac.jpg?auto=format%2Ccompress,Bad Bunny: World's Hottest Tour,Allegiant Stadium,Las Vegas,"Friday, September 23, 2022 7:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1154,https://images.discotech.me/events/37227812/230cd0f4-27e6-4f4a-a175-072935c05d7f.jpg?auto=format%2Ccompress,blackbear - nothing matters tour,Brooklyn Bowl,Las Vegas,"Friday, September 23, 2022 7:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1155,https://images.discotech.me/events/37193285/339c4489-4e8d-45e4-9cf2-2a4697cfc82e.jpg?auto=format%2Ccompress,SANTANA Greatest Hits Live,House of Blues,Las Vegas,"Friday, September 23, 2022 7:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1156,https://images.discotech.me/events/37141351/105b75a1-9187-4d87-875a-dc63ed4fc7c6.jpg?auto=format%2Ccompress,iHeartRadio Music Festival 2022 - Day 1,iHeartRadio Music Festival,Las Vegas,"Friday, September 23, 2022 7:30 PM","Event Details
Black Eyed Peas, Lionel Richie, Morgan Wallen, Nicki Minaj, Sam Smith, and The Black Keys
No bags or backpacks will be permitted into the venue except for small clutches (9”x 5” x 2” max). For more information for your visit, please visit t-mobilearena.com."
1157,https://images.discotech.me/events/37092378/d9bc2456-7749-414f-aecc-09de7167952b.jpg?auto=format%2Ccompress,Rod Stewart: The Hits.,The Colosseum at Caesar's Palace,Las Vegas,"Friday, September 23, 2022 7:30 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1158,https://images.discotech.me/events/None/a3af9bd3-53d3-4967-ad77-49cc1d034ff1.jpg?auto=format%2Ccompress,Aerosmith: Deuces Are Wild,Park Theater at Park MGM,Las Vegas,"Friday, September 23, 2022 8:00 PM","Artists
Aerosmith
Pop, Rock
17 Upcoming Events"
1159,https://images.discotech.me/events/37208223/c774aa2c-c051-4e60-811d-99f49a1781b7.jpg?auto=format%2Ccompress,Diana Ross - Las Vegas,Encore Theater at Wynn,Las Vegas,"Friday, September 23, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1160,https://images.discotech.me/events/None/f71120b0-6925-4a8e-918a-cfb7173ca9e2.jpg?auto=format%2Ccompress,Miranda Lambert: Velvet Rodeo The Las Vegas Residency,Zappos Theater,Las Vegas,"Friday, September 23, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1161,https://images.discotech.me/events/37159368/16ca27d7-95a7-4f3c-965b-26b72a96f61e.jpg?auto=format%2Ccompress,Sam Hunt,The Chelsea at Cosmopolitan,Las Vegas,"Friday, September 23, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1162,https://images.discotech.me/events/37220951/36b162ac-5acd-434b-8597-46297a27f501.jpg?auto=format%2Ccompress,Jody Wisternoff and Marsh,AREA15,Las Vegas,"Friday, September 23, 2022 9:00 PM","Event Details
Prepare your senses for a sonic journey as Ajunadeep stars Jody Wisternoff + Marsh take over the Portal, AREA15’s projection-mapped entertainment space, on Friday, September 23.
EVENT DETAILS & RESTRICTIONS
Doors open at 9:00 PM.
Must be 21+ with a valid ID or driver’s license to enter."
1163,https://d3nxoulyw7bc8u.cloudfront.net/venue_template/3828/a66eea6d-2f44-45ec-98ee-749b22dc5bd4.jpg,Fridays,Foundation Room,Las Vegas,"Friday, September 23, 2022 9:30 PM","Bottle Service
Bottle Menu Floor Plan Unavailable
Table Reservations close at 7:30 pm
Inside Table
6 GUESTS | $500.00 MIN
Table for 6 located indoors.
Outside Table
6 GUESTS | $500.00 MIN
Table for 6 located outdoors.
Inside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located indoors.
Outside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located outdoors."
1164,https://images.discotech.me/events/37164049/117fce55-bf0f-4f79-b845-20074b330860.jpg?auto=format%2Ccompress,Chateau Rooftop Fridays,Chateau,Las Vegas,"Friday, September 23, 2022 10:00 PM",
1165,https://images.discotech.me/venue/None/334b8a86-932e-46bc-9fce-dab73ff5737c.jpg?auto=format%2Ccompress,Party Bus Rental,Las Vegas Party Bus,Las Vegas,"Friday, September 23, 2022 10:00 PM","Event Details
Las Vegas transportation services offered in this limousine type include:
Point to point services:
Single stop trips made easy and convenient, as our service can drop you off and pick you up later on.
Dedicated chauffeur services:
Have the convenience of a dedicated Chauffeur for several hours or for the day as your agenda can change from one moment to the next.
Disclaimer:
* Hourly rates do not include driver gratuity, Nevada excise tax, fees or applicable fuel surcharges.
* Fuel surcharges are subject to change.
* This party bus requires a minimum 2-hour booking.
† Complimentary champagne requires a minimum of 2-hour booking."
1166,https://images.discotech.me/events/37164955/7b835d68-b058-4c2c-9916-4fc1dba5e766.jpeg?auto=format%2Ccompress,Tiesto,Zouk,Las Vegas,"Friday, September 23, 2022 10:00 PM","Tickets
Use promo code DISCO to get a 10% discount off your tickets!
View Tickets"
1167,https://images.discotech.me/events/37168884/46a5a2ea-aaa7-4adb-abb2-0df365b3ca93.jpeg?auto=format%2Ccompress,Diplo,XS Nightclub,Las Vegas,"Friday, September 23, 2022 10:30 PM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8:30 pm
Pool Deck / Lawn
6 GUESTS | $1,500.00 MIN
No Specific Location
6 GUESTS | $1,500.00 MIN
4 Top Table
4 GUESTS | $2,000.00 MIN
Tables 300-304, 400-407. Small table located indoors near outdoor area. 20% deposit required to secure your reservation.
Lower Cabana
10 GUESTS | $2,500.00 MIN
Cabanas 5-12. Cabana located on 1st floor of outdoor patio. 20% deposit required to secure your reservation.
Back Wall
6 GUESTS | $3,000.00 MIN
Tables 100-170, 200-260. Indoor VIP Booth located on the back wall. 20% deposit required to secure your reservation.
Small Side Stage Patio
4 GUESTS | $3,000.00 MIN
Poolside Section
10 GUESTS | $3,500.00 MIN
Tables 727-728, 822-823. Daybed located at edge of pool with clear central view of stage. 20% deposit required to secure your reservation.
3rd Tier Section
8 GUESTS | $4,000.00 MIN
Tables 300-370, 400-470. Indoor table located between back wall table and dance floor tables. 20% deposit required to secure your reservation.
Large 3rd Tier Section
12 GUESTS | $6,000.00 MIN
Tables 380, 390, 480, 490. Indoor table located between back wall table and dance floor tables. 20% deposit required to secure your reservation.
Large Side Stage Patio
8 GUESTS | $6,000.00 MIN
Platform Section
12 GUESTS | $6,000.00 MIN
Upper Dance Floor
12 GUESTS | $8,000.00 MIN
Tables 540-560, 640-660. Large elevated tables located right behind DF Tables. 20% deposit required to secure your reservation.
Premium Section
15 GUESTS | $8,000.00 MIN
Lower Dance Floor
12 GUESTS | $10,000.00 MIN
Tables 500-530, 600-630. Table located on the dance floor. 20% deposit required to secure your reservation.
Small Stage
8 GUESTS | $10,000.00 MIN
Owner's Table
15 GUESTS | $12,000.00 MIN
Tables 530, 570, 630, 670. Best table in the club with views of the DJ and dancefloor. 20% deposit required to secure your reservation."
1168,https://images.discotech.me/events/None/ef22181f-6c31-4260-9973-bcccba68c69b.jpg?auto=format%2Ccompress,Eric D-Lux,Tao,Las Vegas,"Friday, September 23, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1169,https://images.discotech.me/events/37209412/a0acdef6-7fa5-4d6f-ba48-514f9f73efd2.jpg?auto=format%2Ccompress,Justin Credible,Jewel,Las Vegas,"Friday, September 23, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1170,https://images.discotech.me/events/37168770/eff905b8-5b75-4015-b54d-e4fe1fbdd64a.jpeg?auto=format%2Ccompress,Kim Lee,EBC at Night,Las Vegas,"Friday, September 23, 2022 10:30 PM","Tickets
Use promo code DISCO to get a discount on your tickets!
View Tickets"
1171,https://images.discotech.me/venue_template/None/40e624d5-1331-49b0-ac54-3e5478e52b45.png?auto=format%2Ccompress,Latin Fridays,Embassy,Las Vegas,"Friday, September 23, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Upstairs Table
6 GUESTS | $300.00 MIN
Table located upstairs.
Downstairs Table
6 GUESTS | $600.00 MIN
Main room downstairs table.
Dance Floor Table
10 GUESTS | $900.00 MIN
Table located on the first floor dance floor.
Downstairs Table (Large)
15 GUESTS | $1,000.00 MIN
Large main room downstairs table.
Dance Floor Table (Large)
15 GUESTS | $1,200.00 MIN
Large table located on the first floor dance floor."
1172,https://images.discotech.me/events/37175434/b1e9286d-0cdc-4bfb-bdad-edc414e2474f.jpg?auto=format%2Ccompress,Light Nightclub Fridays,Light,Las Vegas,"Friday, September 23, 2022 10:30 PM","Tickets
Use promo code DISCO to save $2 on your ticket purchase!
View Tickets"
1173,https://images.discotech.me/events/37209550/ca68221f-c038-433d-b1f1-54767fe7b41c.jpg?auto=format%2Ccompress,Marquee Nightclub Friday,Marquee Nightclub,Las Vegas,"Friday, September 23, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1174,https://images.discotech.me/events/37209361/6e63a7d5-1f13-473e-b068-052275291301.jpg?auto=format%2Ccompress,Martin Garrix w/ Justin Mylo,Omnia,Las Vegas,"Friday, September 23, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Terrace Strip View
6 GUESTS | $2,000.00 MIN
Heart 2nd Tier
8 GUESTS | $3,000.00 MIN
Terrace Cabana
8 GUESTS | $3,000.00 MIN
Heart Dance Floor
10 GUESTS | $4,000.00 MIN
Terrace 2nd Tier
8 GUESTS | $4,000.00 MIN
Main Room Balcony Small
10 GUESTS | $7,000.00 MIN
Small Balcony Table
Main Room 3rd Tier
10 GUESTS | $8,000.00 MIN
3rd Tier Main Room Table
Main Room Balcony Large
12 GUESTS | $8,000.00 MIN
Large Balcony Table
Main Room 2nd Tier
12 GUESTS | $10,000.00 MIN
2nd Tier Main Room Table
Main Room Upper Dance Floor
15 GUESTS | $12,500.00 MIN
Main Room Upper Dance floor Table
Main Room Dance Floor
15 GUESTS | $17,500.00 MIN
Main Room Dance Floor Table"
